country_name,year,GHG_emissions,CH4_emissions,N2O_emissions,F_Gas_emissions,CO2_emissions,energy_emissions,industry_emissions,agriculture_emissions,waste_emissions,land_use_foresty_emissions,bunker_fuels_emissions,electricity_heat_emissions,construction_emissions,transports_emissions,other_fuels_emissions,other_emissions,subregion,region-wb,continent,iso-a3,iso-a2
Estonia,2005,21.38485689,2.0968868,2.089103282,0.016130804,24.0011145,17.73311785,0.385028829,2.4896981,0.777012006,6.818378500000001,0.52,12.88,1.05,2.14,0.85534719,0.7977706609999999,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2006,20.15637112,2.090127299,2.096421464,0.018462357,17.1961398,16.45477076,0.445639321,2.4921619,0.763799138,1.2687798,0.77,11.53,1.04,2.3,0.7662752890000001,0.808495473,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2007,24.02745576,2.075761399,2.125572446,0.020793911,21.0035299,20.27642367,0.491593814,2.508852,0.750586271,1.1992019,0.93,14.95,1.34,2.43,0.727203387,0.819220285,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2008,22.44339689,2.065573999,2.191657429,0.023125464,19.4035571,18.70807658,0.431292306,2.5666546,0.737373403,1.2615171,0.88,13.56,1.22,2.36,0.7381314859999999,0.8299450970000001,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2009,19.13305123,2.048326099,2.138052111,0.025457018,16.1149278,15.71972949,0.191454799,2.4977064,0.724160535,1.1937118,0.81,11.28,0.78,2.13,0.6890595840000001,0.84066991,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2010,23.03965086,2.041058599,2.133939693,0.027788571,20.0315909,19.6213824,0.219089291,2.4882314,0.710947668,1.1947269,0.81,15.06,0.76,2.25,0.699987682,0.851394722,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2011,22.14540507,2.027793835,2.153312565,0.030794668,22.3172158,18.66772552,0.258735388,2.5118444,0.707099762,4.383711799999999,0.7,13.88,0.93,2.24,0.792827818,0.8348976990000001,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2012,20.91409137,2.00913977,2.189326836,0.033800765,21.0655358,17.38406863,0.280061485,2.5467095,0.703251856,4.383711799999999,1.39,12.63,0.85,2.26,0.815667954,0.818400676,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2013,23.32561697,2.001454506,2.200187608,0.036806861,23.4732858,19.79041174,0.268411581,2.5673896,0.69940395,4.3871178,1.43,14.89,1.08,2.21,0.81850809,0.801903653,Northern Europe,Europe & Central Asia,Europe,EST,EE
Estonia,2014,22.03626908,2.010859941,2.242092179,0.039812958,22.13371960000001,18.43675486,0.267753678,2.6362045,0.695556044,4.392215599999999,1.15,13.68,0.85,2.22,0.901348226,0.78540663,Northern Europe,Europe & Central Asia,Europe,EST,EE
Ethiopia,1990,65.99725516,38.00372482,25.65498634,0.0,33.94877857,10.49979548,0.168544,52.81507818,2.513837513,34.1926117,0.57,0.29,0.55,0.93,8.719795476,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1991,66.45212775,38.39659833,25.70239334,0.000240086,33.96313057,10.81395855,0.143136086,52.92236655,2.572666469,34.1926117,0.59,0.32,0.56,0.93,9.00395855,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1992,67.21765497,39.37481749,26.3021333,0.000480172,33.15045857,10.26812162,0.150704172,54.16733375,2.631495425,34.1926117,0.12,0.07,0.26,0.73,9.218121624,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1993,61.91453204,36.08443905,23.85350073,0.0007202589999999999,33.5986493,10.9522847,0.1765922589999999,48.09533070000001,2.690324382,34.1957773,0.14,0.07,0.39,0.87,9.602284698,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1994,63.19296505,36.64967934,24.24149337,0.000960345,33.9236093,11.49644777,0.231792345,48.7155715,2.749153338,34.1957773,0.19,0.08,0.51,0.98,9.936447772000001,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1995,63.89056287,36.83319383,24.43205661,0.001200431,34.2468893,12.02061085,0.305312431,48.7566573,2.807982294,34.1957773,0.2,0.08,0.56,1.09,10.29061085,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1996,66.90258108,38.36677152,25.59898622,0.002407341,34.5578543,12.80920767,0.346823341,50.89300410000001,2.853545866,34.2854383,0.19,0.07,0.61,1.21,10.91920767,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1997,69.15055348,39.83036771,26.19284352,0.003614252,33.0771294,13.48780449,0.377342252,52.3862972,2.899109437,33.7634014,0.17,0.05,0.66,1.28,11.49780449,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1998,74.82993548,42.9832323,28.54815402,0.004821163,35.9468942,14.17640131,0.378549163,57.330312,2.944673009,37.1111662,0.17,0.04,0.72,1.41,12.01640131,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,1999,74.72120439,43.05074739,28.42566092,0.006028073,35.3485515,14.69499814,0.324796073,56.7111736,2.99023658,37.4857835,0.19,0.02,0.71,1.45,12.51499814,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2000,72.39581519,41.65334599,27.09555422,0.007234984,32.8371283,15.49359496,0.446914984,53.41950509999999,3.035800151,33.0114483,0.21,0.02,0.79,1.59,13.09359496,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2001,76.27300893,43.55745601,28.2191499,0.009395017,34.8380316,16.73761092,0.456403017,55.98599399999999,3.093000994,31.8120236,0.25,0.02,0.96,1.99,13.76761092,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2002,85.53343948,48.50193784,32.36293858,0.011555051,36.3458628,17.31162689,0.458563051,64.61304770000001,3.150201836,33.58585479999999,0.24,0.02,1.0,2.08,14.21162689,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2003,83.85185582,47.56229047,31.14159427,0.013715084,40.6129992,18.07564285,0.577971084,61.9908392,3.207402678,38.58474320000001,0.23,0.01,0.95,2.17,14.95564285,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2004,85.81065896,48.25905529,32.07987255,0.015875118,41.6962336,18.70965882,0.671731118,63.16466550000001,3.26460352,39.4853776,0.31,0.02,1.11,2.33,15.24965882,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2005,89.38425079999998,50.26077642,33.83500723,0.018035151,37.2885656,18.80367478,0.798467151,66.4603045,3.321804362,34.1081336,0.4,0.01,1.15,2.18,15.46367478,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2006,93.55301418,52.69738257,35.17412463,0.02046698,37.90967329999999,19.48411697,0.88150698,69.796655,3.390735226,34.5206333,0.48,0.01,1.23,2.34,15.91411697,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2007,102.6522648,57.53169811,38.89792383,0.022898809,35.8980145,20.44455916,0.8326428090000001,77.9153968,3.45966609,31.3252705,0.59,0.16,1.33,2.55,16.41455916,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2008,106.6497461,59.78655626,40.05552324,0.025330637,38.1299614,21.29500135,0.9376666370000001,80.8884812,3.528596954,33.3946254,0.58,0.45,1.38,2.63,16.83500135,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2009,110.8277877,62.11763941,41.84966584,0.027762466,37.48504329999999,21.78544353,0.8704824659999999,84.5743339,3.597527818,32.3563233,0.67,0.49,1.35,2.76,17.17544353,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2010,115.2935884,64.70291666,43.78340545,0.030194295,36.1627851,22.12588572,0.847266295,88.6539777,3.666458682,30.7637131,0.87,0.04,1.72,2.85,17.51588572,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2011,114.7389829,63.72952043,43.06904414,0.033506332,21.5570308,23.27149697,1.070418332,86.6506375,3.7464301,14.9311188,0.87,0.04,2.45,3.0,17.77149697,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2012,119.319639,65.6263062,44.64245044,0.036818369,25.8409232,23.90710822,1.780882369,89.8052469,3.826401518,19.0888592,1.01,0.01,2.29,3.41,18.18710822,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2013,123.3709067,66.80228777,45.53696854,0.040130406,28.3275525,25.37271947,2.531650406,91.5601639,3.906372936,19.6410325,1.12,0.01,2.87,3.98,18.51271947,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
Ethiopia,2014,129.2132076,69.54908024,47.80130893,0.043442443,28.25320420000001,26.23833072,2.732818443,96.25571409999999,3.986344354,18.5138282,1.23,0.01,3.12,4.28,18.82833072,0.0,Eastern Africa,Sub-Saharan Africa,Africa,ETH,ET
European Union (28),1990,5244.238967,641.2304788,419.607595,39.07285137,3849.308468,4217.489501,285.9608493,531.8672529,208.9213645,-294.4662767,185.11,1710.25,751.82,756.89,864.4483476,134.141153,,,,,
European Union (28),1991,5188.317118,624.5536477,406.6354507,41.03766867,3821.076155,4193.838402,277.0416065,510.3470187,207.0900898,-294.4608978,181.92,1695.57,692.4,764.37,906.4461286000001,135.1022739,,,,,
European Union (28),1992,5017.730695,604.4903128,393.3082207,43.00248597,3691.70302,4053.454002,273.9326824,485.0851958000001,205.2588151,-284.7040968000001,188.88,1667.54,627.64,783.21,848.8139096000001,126.2700919,,,,,
European Union (28),1993,4922.745657,586.1771258,388.6302174,44.96730327,3607.861356,3980.29505,268.80032,470.2227475,203.4275404,-294.5876551000001,195.39,1597.03,610.08,789.33,857.8416906,125.993359,,,,,
European Union (28),1994,4893.559044,574.5951033,388.1468783,46.93212057,3588.780474,3953.145477000001,272.5311736,466.2861273,201.5962657,-294.582468,195.76,1590.69,627.07,795.44,816.3494716,123.6460054,,,,,
European Union (28),1995,4919.870661,563.7837886,384.388933,48.89693787,3627.701716,3988.039426,272.2206353,459.8456088,199.764991,-294.5772857,199.03,1598.57,643.42,803.81,825.0572527,117.1721734,,,,,
European Union (28),1996,5028.994445,553.1778095,381.6618035,51.73601924,3747.322273,4103.952929,265.1049145,464.6422901000001,195.2943108,-294.5295395,208.32,1634.27,638.91,831.06,886.4205057,113.2924235,,,,,
European Union (28),1997,4923.174873,542.5955163,372.3313281000001,54.57510061,3658.464076,4004.936849,264.5550818,462.8593109,190.8236307,-294.5548515000001,222.93,1582.89,636.36,843.4,834.0837587999997,108.2030904,,,,,
European Union (28),1998,4899.924635,528.9864402,362.5833462,57.41418198,3655.910501,3993.088553,262.8510891,457.6320425,186.3529505,-294.1231659,235.06,1588.99,606.82,871.92,821.5570119,103.8315409,,,,,
European Union (28),1999,4825.669153,517.7579910000002,352.8093128999998,60.25326336,3599.65013,3929.880981,259.1465524,454.7593496,181.8822704,-294.7394557,235.03,1551.68,581.34,893.38,801.1702650000003,102.3107159,,,,,
European Union (28),2000,4815.093235,504.0004876,337.6883121,63.09234473,3615.222107,3938.485474,255.1855357,444.0106345,177.4115903,-294.4629836000001,249.77,1582.13,593.26,890.89,775.1535181,97.05195612,,,,,
European Union (28),2001,4867.329898,490.4112521000001,333.2912009,63.85307193,3652.018904,4007.527299,251.2076565,436.0547805,172.5401619,-327.5294685,251.06,1609.3,587.4,904.1,812.7415452,93.95575392,,,,,
European Union (28),2002,4832.584917,479.9894252,330.3451560000001,64.61379914,3629.918353,3982.814574,249.3842093,432.7174,167.6687336,-327.5221841,253.36,1628.07,569.26,913.43,781.1395723999997,90.89500151,,,,,
European Union (28),2003,4928.814998,469.7279398,328.8108596,65.37452634,3737.643588,4083.701588,251.3639941,430.9521108,162.7973052,-326.8460836,260.67,1684.88,580.1,929.15,801.9775996000003,87.61398795,,,,,
European Union (28),2004,4923.427291,460.0711581000002,326.4416457,66.13525355,3742.822032,4082.475556,254.0692509,428.9566074,157.9258769,-327.8392023,276.91,1681.35,563.1,949.89,803.4056267000003,84.6999296,,,,,
European Union (28),2005,4883.311318,450.0135816000001,318.1499176000001,66.89598076,3720.396719,4056.142168,253.4769077,420.6377942,153.0544485,-326.8271191,285.73,1678.52,540.38,950.52,804.9336539,81.75851368,,,,,
European Union (28),2006,4887.411082,444.0236363,311.1147829,68.05531211,3721.590613,4058.983542,261.3311328,416.3241462,150.7722606,-341.7257375,301.16,1697.81,524.42,962.86,794.2531094,79.64043297,,,,,
European Union (28),2007,4831.719693,439.6808631,309.6293857,69.21464347,3671.210603,4000.237592,263.784622,419.2074069,148.4900726,-340.9071973,312.53,1717.66,524.0,971.76,710.5425647999997,76.27502687,,,,,
European Union (28),2008,4723.219019,434.7390434,302.0116644,70.37397483,3573.547179,3918.18915,243.4626871,415.3592971,146.2078846,-342.2071578,315.11,1633.04,500.87,949.92,760.0320203,74.34713008,,,,,
European Union (28),2009,4398.62252,428.7405352,291.7343739,71.53330619,3263.412505,3632.290934000001,214.6109603,407.7949298999999,143.9256966,-343.1717997,286.23,1489.17,417.04,918.83,735.1514757,72.08945796,,,,,
European Union (28),2010,4495.746094,422.7466308,290.3361745,72.69263754,3367.00073,3739.38487,205.6034575,409.114257,141.6435086,-342.688921,285.34,1533.69,445.89,912.1,777.6009312000001,70.04393909999999,,,,,
European Union (28),2011,4344.073338,418.0006522,286.556849,77.26207292,3134.244063,3589.777064,210.4343144,402.6921679,141.1697911,-427.2797009,290.22,1503.09,433.3,899.91,683.9194997999998,69.54756417,,,,,
European Union (28),2012,4299.565059000001,417.5110834,286.4061525,81.8315083,3085.717535,3552.426584000001,202.2872834,404.1551186,140.6960736,-427.26578,276.14,1493.01,419.28,867.85,702.5380685,69.71851553,,,,,
European Union (28),2013,4225.232558,416.7820769,288.1102533,86.40094367,3004.932723,3474.820938000001,202.9558364,407.2334277,140.2223561,-428.6855603999999,268.51,1413.64,417.54,860.87,713.3166371,69.40430049,,,,,
European Union (28),2014,4053.659358,417.959757,297.7355399,90.97037905,2817.913395,3287.021329,206.7497813,420.1396094,139.7486386,-428.844287,265.26,1315.77,406.03,870.61,625.7452057999999,68.92612328,,,,,
Fiji,1990,1.732357663,0.574037322,0.348576341,0.0,-0.8691486999999999,0.76944,0.040304,0.8416744,0.080939263,-1.6728927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1991,1.602945431,0.589562357,0.34256297,0.000308104,-1.0083807,0.630208,0.040612104,0.8503572,0.081768127,-1.6728927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1992,1.683273199,0.598622393,0.340242598,0.000616208,-0.9351007,0.703488,0.040920208,0.856268,0.082596991,-1.6728927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1993,1.752124067,0.638164628,0.365579127,0.0009243119999999999,-0.9314367,0.707152,0.041228312,0.9203179,0.083425855,-1.6728927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1994,1.794730136,0.663561964,0.382479756,0.001232416,-0.9314367,0.699824,0.04886441599999999,0.9617870000000001,0.084254719,-1.6728927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1995,1.859365304,0.6905584990000001,0.405154284,0.00154052,-0.9167806999999999,0.718144,0.04550852,1.0106291,0.085083583,-1.6728927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1996,1.911831906,0.68571959,0.402356898,0.003019418,-0.8581566999999999,0.780432,0.043323418,1.0016822,0.08639428800000001,-1.6728927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1997,1.889645208,0.683736082,0.406322811,0.004498315,-0.8838046999999999,0.747456,0.052130315,1.002354,0.08770499300000001,-1.6658927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1998,1.84158251,0.675598473,0.394230824,0.005977211999999999,-0.9131166999999999,0.721808,0.049945212,0.9808136000000001,0.089015698,-1.6628927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,1999,1.820583412,0.658521465,0.370509838,0.007456109,-0.8947966999999999,0.736464,0.055088109,0.9387049000000001,0.09032640199999999,-1.6748927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2000,1.857750114,0.660869456,0.348889651,0.008935007,-0.8398367,0.791424,0.056567007,0.9181219999999999,0.091637107,-1.6788927,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2001,2.111936402,0.67270301,0.368678028,0.011659364,-0.9889089,1.011264,0.05929136400000001,0.948312,0.093069038,-2.0468049,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2002,1.934846991,0.646426963,0.383684305,0.014383722,-1.1574529,0.835392,0.069343722,0.9356103000000001,0.094500968,-2.0478049,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2003,2.033002079,0.634837717,0.333152283,0.01710808,-0.9999009,0.9892799999999999,0.07573208,0.8720571,0.095932899,-2.0388049,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2004,2.388912168,0.64404777,0.37301596,0.0198,-0.6957889,1.293392,0.078456438,0.9196989,0.09736483,-2.0478049,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2005,2.115213957,0.6382558229999999,0.358865337,0.022556796,-0.9522689000000001,1.02592,0.092172796,0.8983244,0.098796761,-2.0448049,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2006,2.225427882,0.637966197,0.344815848,0.026197836,1.8407234,1.146832,0.095813836,0.8825656999999999,0.100216245,0.6282754,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2007,2.186578707,0.65042757,0.34848826,0.02983887700000001,1.7820994,1.084544,0.103118877,0.8972800999999999,0.10163573,0.6242754,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2008,1.939269832,0.647218644,0.364555271,0.033479917,1.5182914,0.8244,0.103095917,0.9087187,0.103055215,0.6272754,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2009,1.810291957,0.644086917,0.3376600829999999,0.037120957,1.4156994,0.736464,0.09208095699999999,0.8772724000000001,0.1044747,0.6542754,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2010,2.237273083,0.640444491,0.335954594,0.040761997,1.8443874,1.139504,0.121369997,0.8705049000000001,0.105894185,0.6332754,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2011,2.118633804,0.641362519,0.343409081,0.045654204,-1.9092015,1.003936,0.129926204,0.8774214,0.1073502,-2.9974095,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2012,2.098854225,0.642368147,0.3470436670000001,0.05054641,-1.9385135,0.9856159999999999,0.12382641,0.8806055,0.108806214,-2.9974095,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2013,2.199448446,0.646289575,0.347224254,0.055438617,-1.8469135,1.058896,0.147038617,0.8832515999999999,0.110262229,-2.9974095,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Fiji,2014,2.222656367,0.6503044029999999,0.343205141,0.060330823,-1.8285935,1.073552,0.155594823,0.8817913000000001,0.111718244,-2.9904095,,,,,,0.0,Melanesia,East Asia & Pacific,Oceania,FJI,FJ
Finland,1990,73.68725434,6.979547462999999,11.96692274,0.089056145,30.0929198,55.14253786,7.457507367000001,7.151057400000001,3.936151713,-24.5538082,2.78,19.86,13.6,11.71,9.950212599999999,0.012325263,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1991,73.80736075,6.828444557999999,11.6636325,0.105763695,30.6507118,55.88004521,7.369849291,6.63218,3.925286244,-24.5538082,2.64,21.46,13.1,11.4,9.874067214,0.025977999,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1992,70.92242735,6.750785652,11.69491446,0.122471246,27.7954478,53.12755256,7.359135216,6.5213188,3.914420775,-24.5538082,2.97,19.13,12.68,11.35,9.927921827999999,0.039630736,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1993,72.09662666,6.696267547000001,11.76348432,0.139178796,28.9388878,54.42505991,7.29712514,6.4708863,3.903555306,-24.5538082,2.47,22.2,12.22,11.12,8.841776442,0.05328347200000001,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1994,78.73512387,6.685967641,11.91091788,0.155886347,35.4235438,60.90256726,7.396331065,6.5435356,3.892689837,-24.5538082,2.13,26.88,13.45,11.56,8.945631056,0.066936208,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1995,74.82291657,6.566686036,11.93296464,0.172593898,31.5918638,57.06007461,7.499200988999998,6.3818166,3.881824368,-24.5538082,1.92,24.83,11.76,11.36,9.02948567,0.08058894400000001,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1996,80.98970248,6.425506701000002,11.70775339,0.199130383,38.1278501,63.52135362,7.373154767000001,6.3408655,3.754328594,-24.5114619,2.12,31.75,11.63,11.08,8.975746995,0.075606623,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1997,78.67597469,6.301095867000001,11.54853995,0.225666868,36.0394525,61.49263262,7.173828546,6.3826807,3.626832821,-24.5562195,2.26,29.23,11.92,11.69,8.58200832,0.070624301,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1998,74.96435609,6.106633032,11.25958371,0.252203353,32.78458,58.13391162,7.106406324,6.2247011,3.499337047,-24.557356,2.65,24.08,13.39,11.85,8.748269645,0.065641979,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,1999,73.9017026,5.902802498,11.05796827,0.278739839,32.1008165,57.33519063,7.049976102,6.1446947,3.371841274,-24.5573755,2.82,24.5,12.78,12.16,7.83453097,0.060659657,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2000,72.13348721,5.706461862999999,10.86459702,0.305276324,30.69805,55.86646963,6.94224988,6.0804222,3.2443455,-24.554102,3.15,25.87,10.98,11.76,7.210792295,0.05567733599999999,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2001,77.42568371,5.49016799,10.43640175,0.329593964,45.3254602,61.82721208,6.557521939,5.9690857,3.071863985,-15.8440598,2.88,31.1,10.91,11.9,7.85970641,0.05750567099999999,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2002,79.30832170000002,5.310397218,10.17678088,0.353911605,47.6220472,64.18795453,6.158137998,6.062846700000001,2.89938247,-15.8451848,3.09,33.86,10.54,12.08,7.648620526,0.059334007,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2003,87.0647772,5.104794245,9.697961706000001,0.3779999999999999,56.06345210000001,72.45869698,5.97,5.911577200000001,2.726900955,-15.8113399,3.11,42.02,10.22,12.28,7.877534642000001,0.061162342,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2004,82.32531099,4.872046373,9.365853733,0.403,51.8396792,68.35943944,5.53,5.879874,2.55441944,-15.8451848,2.88,38.13,10.29,12.62,7.266448757,0.062990678,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2005,69.72728859,4.678839099999999,9.14374496,0.426864526,39.6492221,56.12018189,5.227458175,5.9977106,2.381937925,-15.8226179,2.86,26.6,9.78,12.65,7.015362873,0.06481901400000001,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2006,81.03942281,4.625934858,8.832905115,0.441526839,47.09459879999999,67.63954651,5.321154623,5.739051,2.339670684,-20.0224572,3.16,38.15,9.79,12.82,6.814171417000001,0.065375088,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2007,79.10864364,4.540507717,8.933578769,0.456189151,45.0798499,65.66891112,5.282947071000001,5.859382,2.297403443,-20.0985181,3.05,36.13,9.44,13.17,6.862979961000002,0.065931163,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2008,70.79618706,4.485360775,9.126566823,0.470851464,36.61488989999999,57.27827574,5.160467518,6.102307499999998,2.255136202,-20.0985181,3.01,29.45,9.01,12.55,6.191788505,0.066487237,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2009,67.66457679,4.435912433,8.719198577,0.485513776,33.92543389999999,54.89764036,4.803491966,5.7505755,2.21286896,-20.0985181,2.31,29.38,7.31,11.99,6.160597048,0.06704331200000001,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2010,76.17919671,4.408940791,8.815519831,0.500176089,42.3560419,63.26700498,4.816580413000001,5.9250096,2.170601719,-20.0985181,2.27,35.12,9.0,12.5,6.579405592000001,0.067599386,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2011,68.46633609,4.391984861,8.410319809,0.531535419,60.90297270000001,55.86510712,4.955875744,5.473514099999999,2.171839124,5.7904767,2.53,29.26,8.45,12.34,5.747795553,0.067311569,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2012,62.77423247,4.38612373,8.420349987,0.56289475,55.1196792,50.19320926,4.959603073999999,5.4483435,2.173076528,5.7148152,2.22,24.38,7.75,12.04,5.956185514,0.06702375099999999,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2013,63.53217804,4.3962223,8.533173665,0.59425408,55.7321629,50.80131141,5.014626405,5.5419263,2.174313932,5.729634900000002,2.3,25.66,7.55,11.93,5.584575473999998,0.06673593400000001,Northern Europe,Europe & Central Asia,Europe,FIN,FI
Finland,2014,59.52761632,4.40002237,8.629100542,0.625613411,51.58769520000001,46.69941355,5.040337735,5.612313700000001,2.175551336,5.7148152,2.17,22.92,7.55,10.8,5.362965435,0.066448116,Northern Europe,Europe & Central Asia,Europe,FIN,FI
France,1990,492.7267106000002,62.92186931,64.5309682,6.620113094,334.8200106,359.9945538,41.38335509,80.21344549999998,11.13535632,-23.8167494,17.28,63.67,71.67,113.44,105.2998639,5.904689887999999,Western Europe,Europe & Central Asia,Europe,FRA,FR
France,1991,518.8807632,63.16040525,65.68185389,6.639784095,359.5649706000002,384.7033559,41.7692976,80.6497171,11.75839253,-23.8167494,16.78,74.14,72.68,116.82,115.195443,5.877912942000001,Western Europe,Europe & Central Asia,Europe,FRA,FR
France,1992,502.1943646000001,62.65462689,63.13529058,6.659455095,345.9112426000002,373.732158,39.43655212,76.64422579999999,12.38142874,-23.8167494,17.83,63.49,72.13,119.33,112.951022,5.851135997,Western Europe,Europe & Central Asia,Europe,FRA,FR
France,1993,482.8606125,61.92512913,63.23944527,6.679126095,327.1831626,355.3709601000002,39.41945463,75.06573279999998,13.00446496,-23.8167494,17.75,51.36,67.56,120.45,110.1766011,5.824359052,Western Europe,Europe & Central Asia,Europe,FRA,FR
France,1994,479.5558161,62.40725458,64.24882046,6.698797096,322.3671946000001,350.1597622,40.16446915,75.6040836,13.62750117,-23.8167494,17.56,50.61,67.9,121.35,104.5121801,5.797582107,Western Europe,Europe & Central Asia,Europe,FRA,FR
France,1995,488.6580411,63.20390302,65.38347795,6.718468096000001,329.5184426000001,358.1285643,39.69669966,76.5822396,14.25053738,-23.8167494,18.34,55.91,69.69,122.29,104.4677592,5.770805162,Western Europe,Europe & Central Asia,Europe,FRA,FR
